Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo
energen-lite-negro-blanco;;;Talle;36;Color;negro/blanco;;;92,199.00;;0.75;15.00;20.00;30.00;0;656039650136;656039650136;;;;;;;;;;Femenino;Adulto;
energen-lite-negro-blanco;;;Talle;37;Color;negro/blanco;;;92,199.00;;0.75;15.00;20.00;30.00;0;656039650137;656039650137;;;;;;;;;;Femenino;Adulto;
energen-lite-negro-blanco;;;Talle;38;Color;negro/blanco;;;92,199.00;;0.75;15.00;20.00;30.00;0;656039650138;656039650138;;;;;;;;;;Femenino;Adulto;
energen-lite-negro-blanco;;;Talle;39;Color;negro/blanco;;;92,199.00;;0.75;15.00;20.00;30.00;1;656039650139;656039650139;;;;;;;;;;Femenino;Adulto;
topper-grove-high-negro-negro-bota-trekking;Bota Trekking Topper Grove High Negro/Negro;HOMBRE > CALZADO > Outdoor, HOMBRE > DEPORTES > Outdoor, DEPORTES > OUTDOOR, MARCAS > TOPPER;Talle;36;Color;Negro/Negro;;;104,999.00;;0.70;15.00;20.00;30.00;0;668502400036;668502400036;SI;NO;<p>La bota trekking Topper Grove High en color negro es el calzado ideal para actividades al aire libre, tanto en montaña como en la ciudad. Presenta un diseño robusto y resistente, con caña alta que brinda protección y soporte adicional al tobillo. Su suela de goma antideslizante ofrece una gran tracción para un agarre seguro en superficies variadas, asegurando caminatas cómodas y seguras. Está fabricada con materiales sintéticos y textiles visibles, combinando durabilidad con transpirabilidad. El sistema de ajuste con cordones permite un calce firme y personalizado.</p><p>Perfecta para quienes buscan un calzado outdoor confiable que combine funcionalidad, protección y estilo.</p>;antideslizante, bota, comodidad, grove high, negro, outdoor, resistente, topper, transpirable, trekking;Bota Trekking Topper Grove High Negro/Negro - Resistente y Cómoda;Descubre la bota trekking Topper Grove High en color negro, con suela antideslizante y diseño robusto, ideal para trekking, caminatas y actividades outdoor.;Topper;SI;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;37;Color;Negro/Negro;;;104,999.00;;0.70;15.00;20.00;30.00;1;668502400037;668502400037;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;38;Color;Negro/Negro;;;104,999.00;;0.70;15.00;20.00;30.00;4;668502400038;668502400038;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;39;Color;Negro/Negro;;;104,999.00;;0.70;15.00;20.00;30.00;0;668502400039;668502400039;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;40;Color;Negro/Negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668502400040;668502400040;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;41;Color;Negro/Negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668502400041;668502400041;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;42;Color;Negro/Negro;;;104,999.00;;0.85;15.00;20.00;35.00;1;668502400042;668502400042;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;43;Color;Negro/Negro;;;104,999.00;;0.85;15.00;20.00;35.00;6;668502400043;668502400043;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;44;Color;Negro/Negro;;;104,999.00;;0.85;15.00;20.00;35.00;3;668502400044;668502400044;;;;;;;;;;;;
topper-grove-high-negro-negro-bota-trekking;;;Talle;45;Color;Negro/Negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668502400045;668502400045;;;;;;;;;;;;
topper-grove-negro-negro;Zapatillas Topper Grove Negro/Negro;HOMBRE > CALZADO > Outdoor, HOMBRE > DEPORTES > Outdoor, DEPORTES > OUTDOOR, MARCAS > TOPPER;Talle;36;Color;negro/negro;;;104,999.00;;0.70;15.00;20.00;30.00;0;668264680036;668264680036;SI;NO;<p>Zapatillas de trekking Topper Grove en color negro/negro. Diseño robusto y resistente con cierre acordonado, ideal para actividades al aire libre tanto en montaña como ciudad. Combina tracción, protección y estilo en un calzado cómodo y versátil. Su suela de goma brinda excelente adherencia para terrenos irregulares.</p>;bota, grove, montana, negro, outdoor, topper, trekking, zapatillas;Topper Grove negro/negro - Zapatillas trekking resistentes y cómodas;Zapatillas de trekking Topper Grove en color negro/negro, ideales para montaña y ciudad. Calzado con robustez, tracción, protección, estilo y máxima comodidad para tus aventuras outdoor.;topper;SI;;;;
topper-grove-negro-negro;;;Talle;37;Color;negro/negro;;;104,999.00;;0.70;15.00;20.00;30.00;0;668264680037;668264680037;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;38;Color;negro/negro;;;99,899.00;;0.70;15.00;20.00;30.00;0;668264680038;668264680038;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;39;Color;negro/negro;;;104,999.00;;0.70;15.00;20.00;30.00;0;668264680039;668264680039;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;40;Color;negro/negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668264680040;668264680040;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;41;Color;negro/negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668264680041;668264680041;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;42;Color;negro/negro;;;104,999.00;;0.85;15.00;20.00;35.00;6;668264680042;668264680042;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;43;Color;negro/negro;;;104,999.00;;0.85;15.00;20.00;35.00;8;668264680043;668264680043;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;44;Color;negro/negro;;;104,999.00;;0.85;15.00;20.00;35.00;4;668264680044;668264680044;;;;;;;;;;;;
topper-grove-negro-negro;;;Talle;45;Color;negro/negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668264680045;668264680045;;;;;;;;;;;;
topper-game-over-iii-negro-gris;Zapatillas Topper Game Over Iii Negro/Gris;HOMBRE > CALZADO > Zapatillas Deportivas, HOMBRE > DEPORTES > Training, HOMBRE > DEPORTES > Pádel, HOMBRE > DEPORTES > Tenis, DEPORTES > TENIS, DEPORTES > PADEL, VUELTA AL COLE! > CALZADO > Zapatillas;Talle;40;Color;negro/gris;;;114,999.00;;0.85;15.00;20.00;35.00;4;7797025941106;668243050140;SI;NO;<p>Zapatilla acordonada Topper Game Over III en color negro/gris. Diseñada para brindar confort y durabilidad, elaborada con capellada de cuero flor especialmente seleccionada que aporta mayor confort y resistencia. Su diseño deportivo y resistente es ideal tanto para el uso diario como para actividades físicas intensivas. Cuenta con detalles en gris y un logo lateral destacado en color gris. Incorpora cordones para un ajuste seguro y personalizado, y su suela inyectada de PU proporciona buena absorción de impactos y estabilidad en cada pisada.</p><p>Este calzado de tenis ofrece seguridad y confort, manteniendo el pie fresco y seco durante el uso prolongado. Excelente opción para quienes buscan una zapatilla deportiva confiable y con estilo.</p>;acordonada, confort, cuero, deportivo, durabilidad, game over iii, gris, negro, suela PU, topper, zapatilla;Topper Game Over III negro/gris - Zapatilla deportiva de cuero para us;Compra la zapatilla Topper Game Over III negro/gris con capellada de cuero flor, suela de PU y diseño deportivo. Perfecta para uso intensivo y diario. Disponibilidad online a buen precio.;Topper;SI;;;;
topper-game-over-iii-negro-gris;;;Talle;41;Color;negro/gris;;;114,999.00;;0.85;15.00;20.00;35.00;5;7797025941113;668243050141;;;;;;;;;;;;
topper-game-over-iii-negro-gris;;;Talle;43;Color;negro/gris;;;114,999.00;;0.85;15.00;20.00;35.00;2;7797025941137;668243050143;;;;;;;;;;;;
topper-game-over-iii-negro-gris;;;Talle;45;Color;negro/gris;;;114,999.00;;0.85;15.00;20.00;35.00;0;7797025941151;668243050145;;;;;;;;;;;;
topper-game-over-iii-negro-gris;;;Talle;42;Color;negro/gris;;;114,999.00;;0.85;15.00;20.00;35.00;4;7797025941120;668243050142;;;;;;;;;;;;
topper-game-over-iii-negro-gris;;;Talle;44;Color;negro/gris;;;114,999.00;;0.85;15.00;20.00;35.00;5;7797025941144;668243050144;;;;;;;;;;;;
topper-game-over-iii-negro-gris;;;Talle;35;Color;negro/gris;;;114,999.00;;0.70;15.00;20.00;30.00;3;7797025941175;668243060035;;;;;;;;;;;;
topper-game-over-iii-negro-gris;;;Talle;36;Color;negro/gris;;;114,999.00;;0.70;15.00;20.00;30.00;2;7797025941182;668243060036;;;;;;;;;;;;
topper-game-over-iii-negro-gris;;;Talle;37;Color;negro/gris;;;114,999.00;;0.70;15.00;20.00;30.00;6;7797025941199;668243060037;;;;;;;;;;;;
topper-grove-high-beige-negro;Bota Trekking Topper Grove High Beige/Negro;MUJER > CALZADO > Outdoor, HOMBRE > CALZADO > Outdoor, HOMBRE > DEPORTES > Outdoor, DEPORTES > OUTDOOR, MARCAS > TOPPER;Talle;35;Color;beige/negro;;;112,999.00;;0.70;15.00;20.00;30.00;0;668501831535;668501831535;SI;NO;<p>La bota trekking Topper Grove High en color beige y negro combina robustez, tracción, protección y estilo, diseñada para quienes disfrutan de actividades al aire libre tanto en montaña como en ciudad. Su caña alta proporciona mayor soporte y protección para los tobillos, ideal para trekking y caminatas largas. Cuenta con un corte en materiales textil y sintético, una suela de goma resistente de gran agarre para diferentes superficies y ajuste seguro con cordones.</p>;beige, bota, ciudad, grove high, montana, negro, outdoor, proteccion tobillo, suela goma, topper, trekking, unisex;Topper Grove High beige/negro - Bota Trekking Unisex de Alta Protecci;Descubrí la bota trekking Topper Grove High beige/negro, unisex, que ofrece comodidad, resistencia, gran agarre y soporte para tobillos, ideal para aventura y uso urbano.;Topper;SI;;;;
topper-grove-high-beige-negro;;;Talle;36;Color;beige/negro;;;112,999.00;;0.70;15.00;20.00;30.00;0;668501831536;668501831536;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;37;Color;beige/negro;;;104,999.00;;0.70;15.00;20.00;30.00;3;668501831537;668501831537;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;38;Color;beige/negro;;;104,999.00;;0.70;15.00;20.00;30.00;0;668501831538;668501831538;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;39;Color;beige/negro;;;104,999.00;;0.70;15.00;20.00;30.00;1;668501831539;668501831539;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;40;Color;beige/negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668501831540;668501831540;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;41;Color;beige/negro;;;104,999.00;;0.85;15.00;20.00;35.00;0;668501831541;668501831541;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;42;Color;beige/negro;;;104,999.00;;0.85;15.00;20.00;35.00;3;668501831542;668501831542;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;43;Color;beige/negro;;;104,999.00;;0.85;15.00;20.00;35.00;3;668501831543;668501831543;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;44;Color;beige/negro;;;104,999.00;;0.85;15.00;20.00;35.00;3;668501831544;668501831544;;;;;;;;;;;;
topper-grove-high-beige-negro;;;Talle;45;Color;beige/negro;;;104,999.00;;0.85;15.00;20.00;35.00;3;668501831545;668501831545;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;Zapatillas Topper X Forcer Bco/Azul/Rojo;HOMBRE > CALZADO > Zapatillas Deportivas, HOMBRE > DEPORTES > Training, HOMBRE > DEPORTES > Pádel, HOMBRE > DEPORTES > Tenis, DEPORTES > TRAINING, DEPORTES > TENIS, DEPORTES > PADEL, PROMOCIONES > ¡TOPPER SALE!, VUELTA AL COLE! > CALZADO > Zapatillas;Talle;41;Color;Blanco/Azul/Rojo;;;122,999.00;;0.85;15.00;20.00;35.00;13;7797025037205;668218700141;SI;NO;<p>Zapatillas Topper X-Forcer en colores blanco, azul y rojo. Capellada en cuero natural de alta calidad que garantiza durabilidad y comodidad. Su diseño deportivo incluye perforaciones y refuerzos para mejorar la ventilación y soporte del pie, haciendo de este calzado el ideal tanto para el uso diario como para actividades deportivas. Cuenta con cierre de cordones que asegura un ajuste seguro y cómodo. Además, la suela con patrón de espina de pescado ofrece excelente tracción y amortiguación para mayor confort.</p>;amortiguacion, azul, blanco, confort, cuero natural, deportivo, rojo, topper, transpirable, x-forcer, zapatillas;Topper X-Forcer Bco/Azul/Rojo - Zapatillas Deportivas en Cuero Natural;Descubrí las zapatillas Topper X-Forcer con capellada en cuero natural, en colores blanco, azul y rojo. Perfectas para el día a día y actividades deportivas, con gran amortiguación y confort.;Topper;SI;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;42;Color;Blanco/Azul/Rojo;;;122,999.00;;0.85;15.00;20.00;35.00;1;7797025037212;668218700142;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;43;Color;Blanco/Azul/Rojo;;;122,999.00;;0.85;15.00;20.00;35.00;3;7797025037229;668218700143;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;44;Color;Blanco/Azul/Rojo;;;122,999.00;;0.85;15.00;20.00;35.00;6;7797025037236;668218700144;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;45;Color;Blanco/Azul/Rojo;;;122,999.00;;0.85;15.00;20.00;35.00;2;7797025037243;668218700145;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;46;Color;Blanco/Azul/Rojo;;;122,999.00;;0.85;15.00;20.00;35.00;1;7797025037250;668218700146;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;35;Color;Blanco/Azul/Rojo;;;118,999.00;;0.70;15.00;20.00;30.00;5;7797025037267;668218710135;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;36;Color;Blanco/Azul/Rojo;;;118,999.00;;0.70;15.00;20.00;30.00;0;7797025037274;668218710136;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;38;Color;Blanco/Azul/Rojo;;;118,999.00;;0.70;15.00;20.00;30.00;7;7797025037298;668218710138;;;;;;;;;;;;
topper-x-forcer-bco-azul-rojo;;;Talle;37;Color;Blanco/Azul/Rojo;;;118,999.00;;0.70;15.00;20.00;30.00;4;7797025037281;668218710137;;;;;;;;;;;;
topper-vallarta-blanco-gris;Zapatillas Topper Vallarta Blanco/Gris;MUJER > CALZADO > Zapatillas Urbanas, HOMBRE > CALZADO > Zapatillas Urbanas, MARCAS > TOPPER;Talle;35;Color;blanco/gris;;;106,999.00;;0.70;15.00;20.00;30.00;0;668522210135;668522210135;SI;NO;<p>Zapatillas Topper modelo Vallarta en color blanco y gris. Diseño deportivo que combina estilo del día a día con un toque retro de los años 90. Capellada de mesh abierto con detalles en gamuza sintética (descarne sintético) y cuero, ofreciendo una texturización moderna y estética. Su entresuela de EVA y suela de goma inyectada garantizan una pisada cómoda y segura en todo tipo de superficie. Perfectas para un look casual y cómodo, ideales para actividades diarias.</p>;blanco, cuero, deportivo, EVA, gamuza, gris, mesh, retro, topper, unisex, vallarta, zapatillas;Topper Vallarta blanco/gris - Zapatillas deportivas estilo retro y con;Descubrí las zapatillas Topper Vallarta blanco/gris, con capellada de mesh y gamuza sintética, ideal para un estilo deportivo cómodo y casual con inspiración retro de los 90. Perfectas para el día a día.;Topper;SI;;;;
topper-vallarta-blanco-gris;;;Talle;36;Color;blanco/gris;;;106,999.00;;0.70;15.00;20.00;30.00;1;668522210136;668522210136;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;37;Color;blanco/gris;;;106,999.00;;0.70;15.00;20.00;30.00;2;668522210137;668522210137;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;38;Color;blanco/gris;;;106,999.00;;0.70;15.00;20.00;30.00;0;668522210138;668522210138;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;39;Color;blanco/gris;;;106,999.00;;0.70;15.00;20.00;30.00;2;668522210139;668522210139;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;40;Color;blanco/gris;;;106,999.00;;0.85;15.00;20.00;35.00;0;668522210140;668522210140;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;41;Color;blanco/gris;;;106,999.00;;0.85;15.00;20.00;35.00;3;668522210141;668522210141;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;42;Color;blanco/gris;;;106,999.00;;0.85;15.00;20.00;35.00;7;668522210142;668522210142;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;43;Color;blanco/gris;;;106,999.00;;0.85;15.00;20.00;35.00;4;668522210143;668522210143;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;44;Color;blanco/gris;;;106,999.00;;0.85;15.00;20.00;35.00;0;668522210144;668522210144;;;;;;;;;;;;
topper-vallarta-blanco-gris;;;Talle;45;Color;blanco/gris;;;106,999.00;;0.85;15.00;20.00;35.00;0;668522210145;668522210145;;;;;;;;;;;;
topper-vallarta-negro-negro;Zapatillas Topper Vallarta Negro/Negro;;Talle;35;Color;negro/negro;;;106,999.00;;0.70;15.00;20.00;30.00;0;668522220035;668522220035;SI;NO;<p>Las zapatillas deportivas Topper Vallarta en color negro/negro combinan el estilo moderno del día a día con un toque retro inspirado en los años 90. Su capellada está confeccionada en mesh abierto con detalles en cuero y descarne sintético, garantizando transpirabilidad y durabilidad. Gracias a su entresuela de EVA y su suela de goma inyectada, ofrecen una pisada cómoda, liviana y segura en todo tipo de superficies. Ideales para uso diario, actividades deportivas y un look urbano con actitud.</p>;comodo, deportivo, liviano, negro, retro, topper, unisex, urbano, vallarta, zapatillas;Topper Vallarta negro/negro - Zapatillas deportivas retro y urbanas;Descubrí las zapatillas Topper Vallarta en negro/negro, con diseño retro años 90, capellada de mesh y detalles en cuero, suela de goma y entresuela EVA para máxima comodidad y estilo urbano.;Topper;SI;;;;
topper-vallarta-negro-negro;;;Talle;36;Color;negro/negro;;;106,999.00;;0.70;15.00;20.00;30.00;0;668522220036;668522220036;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;37;Color;negro/negro;;;106,999.00;;0.70;15.00;20.00;30.00;0;668522220037;668522220037;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;38;Color;negro/negro;;;106,999.00;;0.70;15.00;20.00;30.00;1;668522220038;668522220038;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;39;Color;negro/negro;;;106,999.00;;0.70;15.00;20.00;30.00;0;668522220039;668522220039;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;40;Color;negro/negro;;;106,999.00;;0.85;15.00;20.00;35.00;0;668522220040;668522220040;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;41;Color;negro/negro;;;106,999.00;;0.85;15.00;20.00;35.00;2;668522220041;668522220041;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;42;Color;negro/negro;;;106,999.00;;0.85;15.00;20.00;35.00;6;668522220042;668522220042;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;43;Color;negro/negro;;;106,999.00;;0.85;15.00;20.00;35.00;1;668522220043;668522220043;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;44;Color;negro/negro;;;106,999.00;;0.85;15.00;20.00;35.00;0;668522220044;668522220044;;;;;;;;;;;;
topper-vallarta-negro-negro;;;Talle;45;Color;negro/negro;;;106,999.00;;0.85;15.00;20.00;35.00;0;668522220045;668522220045;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;Zapatillas Topper Strong Pace Iii Azul/Gris;;Talle;35;Color;Azul/Gris;;;78,699.00;;0.70;15.00;20.00;30.00;0;668262060235;668262060235;SI;NO;<p>Las zapatillas deportivas Topper Strong Pace III en color azul y gris están diseñadas para entrenamientos cómodos y con estilo, combinando diseño y minimalismo.<br>Su capellada está confeccionada en Open mesh de doble densidad con tecnología SKINNECT, que aporta ligereza y transpirabilidad.<br>La suela de goma es antideslizante, garantizando una tracción excepcional en todo tipo de superficies para mayor seguridad.<br>Ideales para running, deportes y uso diario, ofrece un ajuste seguro mediante cordones.</p>;azul, confortables, deportivo, gris, hombre, livianas, running, Strong Pace III, Topper, zapatillas;Topper Strong Pace III azul/gris - Zapatillas deportivas confortables ;Descubrí las zapatillas Topper Strong Pace III azul/gris, livianas y confortables, con capellada en mesh de doble densidad y suela antideslizante, perfectas para running y uso urbano.;Topper;SI;;;;
topper-strong-pace-iii-azul-gris;;;Talle;36;Color;Azul/Gris;;;78,699.00;;0.70;15.00;20.00;30.00;0;668262060236;668262060236;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;37;Color;Azul/Gris;;;78,699.00;;0.70;15.00;20.00;30.00;0;668262060237;668262060237;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;38;Color;Azul/Gris;;;78,699.00;;0.70;15.00;20.00;30.00;0;668262060238;668262060238;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;39;Color;Azul/Gris;;;78,699.00;;0.70;15.00;20.00;30.00;1;668262060239;668262060239;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;40;Color;Azul/Gris;;;78,699.00;;0.85;15.00;20.00;35.00;0;668262060240;668262060240;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;41;Color;Azul/Gris;;;78,699.00;;0.85;15.00;20.00;35.00;4;668262060241;668262060241;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;42;Color;Azul/Gris;;;78,699.00;;0.85;15.00;20.00;35.00;1;668262060242;668262060242;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;43;Color;Azul/Gris;;;78,699.00;;0.85;15.00;20.00;35.00;1;668262060243;668262060243;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;44;Color;Azul/Gris;;;78,699.00;;0.85;15.00;20.00;35.00;2;668262060244;668262060244;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;45;Color;Azul/Gris;;;78,699.00;;0.85;15.00;20.00;35.00;0;668262060245;668262060245;;;;;;;;;;;;
topper-strong-pace-iii-azul-gris;;;Talle;46;Color;Azul/Gris;;;78,699.00;;0.85;15.00;20.00;35.00;0;668262060246;668262060246;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;Zapatillas Topper Gondor Ii Negro/Monocromo;;Talle;35;Color;negro/monocromo;;;105,999.00;;0.70;15.00;20.00;30.00;0;668271330035;668271330035;SI;NO;<p>Las zapatillas de trekking Topper Gondor II en color negro/monocromo son la nueva versión de un clásico de los deportes outdoor. Diseñadas especialmente para hombres adultos, combinan resistencia y comodidad para cualquier aventura al aire libre.</p><p>Su diseño robusto incluye detalles de sujeción metálicos que aportan mayor ajuste y durabilidad, además de un sistema de cordones con pasadores metálicos para un ajuste seguro.</p><p>La suela de goma de alta tracción garantiza un agarre óptimo en diferentes tipos de terreno, ideal para trekking y actividades outdoor exigentes. El material exterior sintético y textil proporciona ligereza y protección.</p><p>Además, estas zapatillas cuentan con excelente sujeción, comodidad y soporte gracias a su construcción pensada para uso prolongado en exteriores.</p><p><strong>Características destacadas:</strong></p><ul><li>Material exterior: combinación de sintético y textil para mayor durabilidad y transpirabilidad.</li><li>Sistema de ajuste: cordones con pasadores metálicos que aseguran un fit firme y cómodo.</li><li>Suela: goma con alta tracción que facilita la estabilidad en terrenos irregulares.</li><li>Diseño: estilizado en negro/monocromo, versátil y moderno.</li><li>Orientación: especialmente recomendado para trekking y actividades outdoor.</li><li>Género: Hombre.</li><li>Edad: Adultos.</li></ul><p>Precio competitivo en el mercado, con valor aproximado entre ARS 51,000 a ARS 96,945 según el distribuidor.</p>;alta traccion, deportes outdoor, gondor II, hombre, monocromo, negro, outdoor, topper, trekking, zapatilla;Topper Gondor II negro/monocromo - Zapatilla Trekking Outdoor Hombre;Zapatilla de trekking Topper Gondor II en negro/monocromo. Alta tracción, resistente y cómoda. Perfecta para trekking y actividades outdoor para hombre adulto.;Topper;SI;;;;
topper-gondor-ii-negro-monocromo;;;Talle;36;Color;negro/monocromo;;;105,999.00;;0.70;15.00;20.00;30.00;0;668271330036;668271330036;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;37;Color;negro/monocromo;;;105,999.00;;0.70;15.00;20.00;30.00;0;668271330037;668271330037;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;38;Color;negro/monocromo;;;105,999.00;;0.70;15.00;20.00;30.00;0;668271330038;668271330038;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;39;Color;negro/monocromo;;;105,999.00;;0.70;15.00;20.00;30.00;3;668271330039;668271330039;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;40;Color;negro/monocromo;;;105,999.00;;0.85;15.00;20.00;35.00;4;668271330040;668271330040;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;41;Color;negro/monocromo;;;105,999.00;;0.85;15.00;20.00;35.00;6;668271330041;668271330041;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;42;Color;negro/monocromo;;;105,999.00;;0.85;15.00;20.00;35.00;9;668271330042;668271330042;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;43;Color;negro/monocromo;;;105,999.00;;0.85;15.00;20.00;35.00;3;668271330043;668271330043;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;44;Color;negro/monocromo;;;105,999.00;;0.85;15.00;20.00;35.00;8;668271330044;668271330044;;;;;;;;;;;;
topper-gondor-ii-negro-monocromo;;;Talle;45;Color;negro/monocromo;;;105,999.00;;0.85;15.00;20.00;35.00;2;668271330045;668271330045;;;;;;;;;;;;
topper-terre-kids-negro;Zapatillas Topper Terre Kids Negro;NIÑOS;Talle;25;Color;negro;;;69,899.00;;0.50;12.00;15.00;20.00;0;668898240025;668898240025;SI;NO;<p>Zapatillas urbanas para niños Topper Terre Kids en color negro. Diseño bajo con detalles picados que aportan frescura y estilo, y suela blanca gruesa que garantiza resistencia y comodidad para el uso diario en la ciudad. Confeccionadas con capellada de símil cuero de alta calidad, ofrecen durabilidad y fácil mantenimiento. Ideales para acompañar a los más pequeños en todas sus aventuras urbanas y escolares, diseñadas para brindar un ajuste seguro mediante cordones.</p><p>Estas zapatillas combinan estética y funcionalidad, pensadas específicamente para el público infantil que necesita calzado cómodo, resistente y a la moda. Además, cuentan con una excelente relación calidad-precio y están disponibles con promociones especiales como segunda unidad con descuento, facilitando la compra.</p>;calzado infantil, comodidad, durabilidad, negro, ninos, terre kids, topper, urbano, uso diario, zapatillas;Zapatillas Topper Terre Kids Negro Urbanas Niños - Cómodas y Resiste;Descubrí las zapatillas Topper Terre Kids en color negro, con capellada de símil cuero, diseño bajo con detalles picados y suela blanca gruesa. Ideales para el uso diario urbano de los niños, cómodas y duraderas.;Topper;SI;;;5 a 13 años;
topper-terre-kids-negro;;;Talle;26;Color;negro;;;73,499.00;;0.50;12.00;15.00;20.00;1;668898240026;668898240026;;;;;;;;;;;5 a 13 años;
topper-terre-kids-negro;;;Talle;27;Color;negro;;;73,499.00;;0.50;12.00;15.00;20.00;1;668898240027;668898240027;;;;;;;;;;;5 a 13 años;
topper-terre-kids-negro;;;Talle;28;Color;negro;;;73,499.00;;0.50;12.00;15.00;20.00;0;668898240028;668898240028;;;;;;;;;;;5 a 13 años;
topper-terre-kids-negro;;;Talle;29;Color;negro;;;73,499.00;;0.50;12.00;15.00;20.00;0;668898240029;668898240029;;;;;;;;;;;5 a 13 años;
